path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,label
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FSzobvJqOXf0rI6X05cHqOiU9Mu2/breathing-deep.wav,-673.14794921875,48.54711151123047,-22.814010620117188,13.33849811553955,-23.220651626586914,0.4035691022872925,-7.657051086425781,1.7028695344924927,-16.025489807128906,-7.548708915710449,-12.921647071838379,-2.0691463947296143,-6.802253246307373,0.42462864826146074,0.0014767494285479188,FSzobvJqOXf0rI6X05cHqOiU9Mu2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FSzobvJqOXf0rI6X05cHqOiU9Mu2/cough-heavy.wav,-355.1036071777344,58.15334701538086,-71.77522277832031,6.658815383911133,-22.302717208862305,-2.8187711238861084,-7.142269611358643,-7.017644882202148,-19.68634605407715,-0.6352341175079346,-2.5382351875305176,-8.661824226379395,4.543575763702393,0.2519009784587379,0.07327400892972946,FSzobvJqOXf0rI6X05cHqOiU9Mu2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FSzobvJqOXf0rI6X05cHqOiU9Mu2/cough-shallow.wav,-485.8998107910156,29.984861373901367,-33.32981872558594,1.8502641916275024,-9.352744102478027,-3.2416346073150635,0.042167697101831436,0.8241634964942932,-7.00995397567749,-0.5397734642028809,1.1999595165252686,-4.2309441566467285,0.6277003288269043,0.4711781497454751,0.0308613833039999,FSzobvJqOXf0rI6X05cHqOiU9Mu2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/counting-normal.wav,-364.17193603515625,111.89002990722656,17.198686599731445,22.00151252746582,34.05108642578125,-9.003155708312988,-20.403667449951172,-3.1640448570251465,-11.836678504943848,-15.281737327575684,-8.09947395324707,-5.717286586761475,-7.437560081481934,0.09401445792121418,0.0729583203792572,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/vowel-o.wav,-384.5365295410156,156.26597595214844,55.550567626953125,13.242073059082031,2.5599398612976074,-16.545589447021484,-10.160972595214844,12.053445816040039,-3.780801296234131,-8.072315216064453,-11.482569694519043,-6.266170978546143,-10.961677551269531,0.041932771060842436,0.1079619824886322,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/vowel-a.wav,-301.287109375,129.3235626220703,-17.452987670898438,46.65895462036133,55.819515228271484,-41.03567123413086,-33.55795669555664,11.166669845581055,-6.188899040222168,-11.722768783569336,-8.415811538696289,3.1540098190307617,-1.7879225015640259,0.08278042164760915,0.12267011404037476,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/vowel-e.wav,-320.5345153808594,91.45120239257812,0.6610319018363953,71.62728881835938,60.2386360168457,-31.779132843017578,-22.623504638671875,22.369953155517578,-18.16114616394043,-30.275859832763672,-3.664395332336426,-3.8708996772766113,-14.596938133239746,0.03937488322122571,0.11580508202314377,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/breathing-shallow.wav,-562.5510864257812,33.32569885253906,-13.31723690032959,3.982640027999878,12.611302375793457,-15.127406120300293,-24.706745147705078,3.8035223484039307,-4.514877796173096,-9.99812126159668,1.6858413219451904,7.719237327575684,-7.775221347808838,0.2714520762402724,0.001294335932470858,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/counting-fast.wav,-318.7160949707031,139.9951171875,9.12048625946045,22.64430809020996,44.97117233276367,-16.329669952392578,-28.770002365112305,-1.1486620903015137,-16.243087768554688,-19.4724178314209,-5.92225980758667,-2.4274401664733887,-4.3769612312316895,0.08659839399213075,0.09256463497877121,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/breathing-deep.wav,-610.5996704101562,42.48546600341797,-1.7441829442977905,8.630560874938965,11.114299774169922,-11.600088119506836,-19.693464279174805,4.836618900299072,0.48023325204849243,-10.771819114685059,-0.6060424447059631,8.586718559265137,-5.476735591888428,0.2671022053006329,0.0007817592704668641,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/cough-heavy.wav,-327.4610595703125,92.56702423095703,-2.7760989665985107,-11.826281547546387,-3.693788528442383,-8.055614471435547,-29.022418975830078,-10.908097267150879,-4.3363871574401855,-11.666178703308105,-3.416346549987793,1.1433115005493164,-6.470046043395996,0.11835614911786786,0.06000657379627228,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/EqDWckxbsETyHUeBLQ8jLtxlhir2/cough-shallow.wav,-427.5892639160156,96.67522430419922,-32.97875213623047,-8.335999488830566,14.214042663574219,-13.083636283874512,-22.31670379638672,-5.005176067352295,-5.977148056030273,6.834843635559082,4.261610984802246,-5.238038063049316,-1.019048810005188,0.15791044603115728,0.012001654133200645,EqDWckxbsETyHUeBLQ8jLtxlhir2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/counting-normal.wav,-379.97113037109375,98.76162719726562,-4.982980728149414,44.29167556762695,23.128955841064453,-15.636863708496094,7.36405611038208,3.0422089099884033,-3.736334800720215,-8.98919677734375,-3.4584803581237793,-11.505302429199219,-6.795346260070801,0.10542989751344085,0.030296137556433678,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/vowel-o.wav,-373.1627197265625,122.77069854736328,39.55555725097656,28.227977752685547,-11.298876762390137,-13.327651023864746,4.7769670486450195,9.350796699523926,-4.655135154724121,-14.717711448669434,0.3552994728088379,-27.32716178894043,-21.330739974975586,0.06313426224226804,0.10600537061691284,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/vowel-a.wav,-335.223388671875,105.88040161132812,16.357471466064453,58.600337982177734,34.927886962890625,-34.84028625488281,-2.0778985023498535,13.203731536865234,-16.116012573242188,-24.499197006225586,-5.455265045166016,-1.6403330564498901,-8.976861000061035,0.0544617699795082,0.08278481662273407,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/vowel-e.wav,-333.56500244140625,38.40842056274414,24.49553871154785,104.70999908447266,19.98930549621582,-33.61671447753906,28.481420516967773,13.886042594909668,-34.75846481323242,-23.471519470214844,8.76619815826416,-22.95716667175293,-27.84702491760254,0.10008995465299685,0.09432794153690338,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/breathing-shallow.wav,-241.77490234375,31.54704475402832,-38.62644958496094,16.788928985595703,-11.63115406036377,-6.186172008514404,-5.585261344909668,-15.040225982666016,-13.491283416748047,-6.842134952545166,5.482295989990234,-12.250495910644531,-2.5454695224761963,0.24588235489176571,0.03648456558585167,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/counting-fast.wav,-288.0069580078125,109.79450225830078,12.45000171661377,41.929100036621094,18.205066680908203,-15.19468879699707,0.6341350078582764,0.9794651865959167,-8.42431640625,-9.953071594238281,-3.5903940200805664,-17.346433639526367,-9.402255058288574,0.08851720556358382,0.06707604974508286,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/breathing-deep.wav,-444.9975280761719,-6.50948429107666,-17.962966918945312,56.0799560546875,-7.391209602355957,-8.620260238647461,20.306922912597656,-6.417050361633301,5.450847148895264,-1.5764778852462769,-1.154619812965393,-14.180537223815918,1.2078403234481812,0.2936282467532468,0.007868996821343899,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/cough-heavy.wav,-314.25970458984375,64.74951171875,4.470281600952148,16.59337615966797,-0.27228838205337524,3.1865766048431396,3.54245924949646,-1.9320571422576904,-16.302988052368164,-8.282583236694336,1.8539947271347046,-13.483585357666016,0.28860044479370117,0.13261454814189189,0.05952354148030281,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/FGRDO4IBbAejR0WHD5YbkXTCasg2/cough-shallow.wav,-393.61407470703125,75.44442749023438,12.224392890930176,12.58761978149414,5.036978244781494,6.583234786987305,16.125965118408203,0.45757895708084106,-9.13889217376709,-0.7174428105354309,-0.20373831689357758,-13.691061019897461,-2.4461441040039062,0.1330166903409091,0.025315269827842712,FGRDO4IBbAejR0WHD5YbkXTCasg2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/counting-normal.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/vowel-o.wav,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/vowel-a.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/vowel-e.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/breathing-shallow.wav,-260.97265625,-3.548271417617798,45.986785888671875,35.19073486328125,34.32692337036133,8.24351978302002,4.047075271606445,7.972410678863525,-6.865741729736328,-4.664257526397705,-10.358555793762207,2.599165678024292,-18.212303161621094,0.3466637110173824,0.10088355839252472,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/counting-fast.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/breathing-deep.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/cough-heavy.wav,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/htQzROl26OWQpIYFDzv11F79PLR2/cough-shallow.wav,-1131.37109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,htQzROl26OWQpIYFDzv11F79PLR2
/Users/vaibhavkavdia/Desktop/Projects_for_Resume/Medical/Voice-Based-Disease-Screening-using-ML/Coswara-Data/20200413/pW9mCAeWYiMoM7wW7riLvNRbYDO2/counting-normal.wav,-424.984130859375,59.756080627441406,18.44539451599121,19.144023895263672,-0.9381306171417236,0.043212395161390305,-30.01397132873535,-6.881507396697998,-11.984442710876465,-12.173821449279785,-7.763002872467041,-9.111360549926758,-4.079437732696533,0.23988049038070033,0.06161845102906227,pW9mCAeWYiMoM7wW7riLvNRbYDO2
